CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2000;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;4
EN EL MUNICIPI;2000;6172;1;COM.MAY. CUEROS Y PIELES EN BRUTO;1
EN EL MUNICIPI;2000;6152;1;COM.MAY. DE MUEBLES;2
EN EL MUNICIPI;2000;6162;1;COM.MAY. HIERRO Y ACERO;2
EN EL MUNICIPI;2000;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;2
EN EL MUNICIPI;2000;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;3
EN EL MUNICIPI;2000;6196;1;COM.MAY. LIBROS, PERIODICOS Y REVISTAS;1
EN EL MUNICIPI;2000;6173;1;COM.MAY. MADERA Y CORCHO;5
EN EL MUNICIPI;2000;6176;1;COM.MAY. MAQUINARIA AGRICOLA;1
EN EL MUNICIPI;2000;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;5
EN EL MUNICIPI;2000;6177;1;COM.MAY. MAQUINARIA TEXTIL;1
EN EL MUNICIPI;2000;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;4
EN EL MUNICIPI;2000;6174;1;COM.MAY. MATERIALES CONSTRUCCION;6
EN EL MUNICIPI;2000;6164;1;COM.MAY. METALES NO FERREOS;2
EN EL MUNICIPI;2000;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;3
EN EL MUNICIPI;2000;6128;1;COM.MAY. PESCADOS;2
EN EL MUNICIPI;2000;6165;1;COM.MAY. PETROLEO Y LUBRICANTES;3
EN EL MUNICIPI;2000;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;12
EN EL MUNICIPI;2000;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
EN EL MUNICIPI;2000;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;7
EN EL MUNICIPI;2000;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;3
EN EL MUNICIPI;2000;6126;1;COM.MAY.BEBIDAS Y TABACO;3
EN EL MUNICIPI;2000;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;3
EN EL MUNICIPI;2000;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;11
EN EL MUNICIPI;2000;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;2
EN EL MUNICIPI;2000;621;1;COM.MAY.CHATARRA Y METALES DESECHO;5
EN EL MUNICIPI;2000;6123;1;COM.MAY.FRUTAS Y VERDURAS;2
EN EL MUNICIPI;2000;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;25
EN EL MUNICIPI;2000;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;2
EN EL MUNICIPI;2000;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;5
EN EL MUNICIPI;2000;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;2
EN EL MUNICIPI;2000;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;20
EN EL MUNICIPI;2000;622;1;COM.MAY.OTROS PTOS. RECUPERACION;4
EN EL MUNICIPI;2000;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;4
EN EL MUNICIPI;2000;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;3
EN EL MUNICIPI;2000;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;7
EN EL MUNICIPI;2000;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
EN EL MUNICIPI;2000;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
EN EL MUNICIPI;2000;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;8
EN EL MUNICIPI;2000;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;2
EN EL MUNICIPI;2000;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;4
EN EL MUNICIPI;2000;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;11
EN EL MUNICIPI;2000;657;1;COM.MEN. INSTRUMENTOS MUSICA Y ACCESORIO;1
EN EL MUNICIPI;2000;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;5
EN EL MUNICIPI;2000;6613;1;COM.MEN.ALMACENES POPULARES;3
EN EL MUNICIPI;2000;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;23
EN EL MUNICIPI;2000;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;11
EN EL MUNICIPI;2000;6649;1;COM.MEN.ART.DIVERSOS EN MAQUINAS;2
EN EL MUNICIPI;2000;6539;1;COM.MEN.ART.HOGAR NCOP;4
EN EL MUNICIPI;2000;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;13
EN EL MUNICIPI;2000;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;25
EN EL MUNICIPI;2000;6432;1;COM.MEN.BACALAO Y SALAZONES;1
EN EL MUNICIPI;2000;6445;1;COM.MEN.BOMBONES Y CARAMELOS;1
EN EL MUNICIPI;2000;6633;1;COM.MEN.CALZADO SIN ESTABLECIMIENTO;2
EN EL MUNICIPI;2000;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;8
EN EL MUNICIPI;2000;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;9
EN EL MUNICIPI;2000;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;3
EN EL MUNICIPI;2000;6424;1;COM.MEN.CARNICERIAS;28
EN EL MUNICIPI;2000;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;14
EN EL MUNICIPI;2000;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;10
EN EL MUNICIPI;2000;6426;1;COM.MEN.CASQUERIAS;2
EN EL MUNICIPI;2000;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;2
EN EL MUNICIPI;2000;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;12
EN EL MUNICIPI;2000;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;1
EN EL MUNICIPI;2000;6612;1;COM.MEN.EN HIPERMERCADOS;2
EN EL MUNICIPI;2000;641;1;COM.MEN.FRUTAS,VERDURAS;28
EN EL MUNICIPI;2000;6552;1;COM.MEN.GASES COMBUSTIBLES;1
EN EL MUNICIPI;2000;6611;1;COM.MEN.GRANDES ALMACENES;1
EN EL MUNICIPI;2000;6444;1;COM.MEN.HELADOS;4
EN EL MUNICIPI;2000;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;13
EN EL MUNICIPI;2000;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;13
EN EL MUNICIPI;2000;6513;1;COM.MEN.LENCERIA Y CORSETERIA;6
EN EL MUNICIPI;2000;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;58
EN EL MUNICIPI;2000;6446;1;COM.MEN.MASAS FRITAS;21
EN EL MUNICIPI;2000;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;17
EN EL MUNICIPI;2000;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;5
EN EL MUNICIPI;2000;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);24
EN EL MUNICIPI;2000;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;15
EN EL MUNICIPI;2000;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;18
EN EL MUNICIPI;2000;6599;1;COM.MEN.OTROS PTOS. NCOP;1
EN EL MUNICIPI;2000;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;49
EN EL MUNICIPI;2000;6431;1;COM.MEN.PESCADOS;22
EN EL MUNICIPI;2000;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;5
EN EL MUNICIPI;2000;665;1;COM.MEN.POR CORREO O CATALOGO;2
EN EL MUNICIPI;2000;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;39
EN EL MUNICIPI;2000;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;21
EN EL MUNICIPI;2000;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;4
EN EL MUNICIPI;2000;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
EN EL MUNICIPI;2000;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;54
EN EL MUNICIPI;2000;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;15
EN EL MUNICIPI;2000;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;20
EN EL MUNICIPI;2000;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;3
EN EL MUNICIPI;2000;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;4
EN EL MUNICIPI;2000;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;9
EN EL MUNICIPI;2000;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;5
EN EL MUNICIPI;2000;6591;1;COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.;1
EN EL MUNICIPI;2000;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;14
EN EL MUNICIPI;2000;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;51
EN EL MUNICIPI;2000;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;234
EN EL MUNICIPI;2000;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;8
EN EL MUNICIPI;2000;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;6
EN EL MUNICIPI;2000;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;10
EN EL MUNICIPI;2000;6541;1;COM.MEN.VEHICULOS TERRESTRES;16
EN EL MUNICIPI;2000;645;1;COM.MEN.VINOS Y BEBIDAS;2
EN EL MUNICIPI;2000;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;1
EN EL MUNICIPI;2000;454;1;CONFECC. MEDIDA PRENDAS VESTIR;3
EN EL MUNICIPI;2000;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;2
EN EL MUNICIPI;2000;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;97
EN EL MUNICIPI;2000;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;3
EN EL MUNICIPI;2000;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;1
EN EL MUNICIPI;2000;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;4
EN EL MUNICIPI;2000;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
EN EL MUNICIPI;2000;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;1
EN EL MUNICIPI;2000;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
EN EL MUNICIPI;2000;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;2
EN EL MUNICIPI;2000;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;4
EN EL MUNICIPI;2000;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;2
EN EL MUNICIPI;2000;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;2
EN EL MUNICIPI;2000;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;3
EN EL MUNICIPI;2000;362;1;CONSTRUCC. CARROCERIAS, REMOLQUES...;1
EN EL MUNICIPI;2000;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;6
EN EL MUNICIPI;2000;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;12
EN EL MUNICIPI;2000;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;105
EN EL MUNICIPI;2000;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;2
EN EL MUNICIPI;2000;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;3
EN EL MUNICIPI;2000;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
EN EL MUNICIPI;2000;745;2;CORREDORES DE COMERCIO COLEGIADOS;2
EN EL MUNICIPI;2000;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
EN EL MUNICIPI;2000;432;2;DECORADORES-DISEùADORES DE INTERIORES;6
EN EL MUNICIPI;2000;431;2;DELINEANTES;7
EN EL MUNICIPI;2000;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;3
EN EL MUNICIPI;2000;7541;1;DEPOSITOS Y ALMACENES GENERALES;1
EN EL MUNICIPI;2000;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;6
EN EL MUNICIPI;2000;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;2
EN EL MUNICIPI;2000;224;2;DIBUJANTES TECNICOS;4
EN EL MUNICIPI;2000;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;2
EN EL MUNICIPI;2000;764;2;DIPLOMADOS EN INFORMATICA;2
EN EL MUNICIPI;2000;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;2000;9621;1;DISTRIBUCION Y VENTA DE PELICULAS;1
EN EL MUNICIPI;2000;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;2000;823;2;DOCENTES ENSEùANZA GRAL. BASICA;1
EN EL MUNICIPI;2000;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;5
EN EL MUNICIPI;2000;762;2;DOCTORES Y LICENCIADOS INFORMATICA;1
EN EL MUNICIPI;2000;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;11
EN EL MUNICIPI;2000;111;2;DRES.Y LICENCIADOS FISICAS Y GEOLOGICAS;1
EN EL MUNICIPI;2000;741;2;ECONOMISTAS;1
EN EL MUNICIPI;2000;4761;1;EDICION DE LIBROS;2
EN EL MUNICIPI;2000;4762;1;EDICION DE PERIODICOS Y REVISTAS;2
EN EL MUNICIPI;2000;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;7
EN EL MUNICIPI;2000;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;2000;9654;1;EMPRESAS DE ESPECTACULOS;3
EN EL MUNICIPI;2000;846;1;EMPRESAS DE ESTUDIO DE MERCADO;1
EN EL MUNICIPI;2000;7515;1;ENGRASE Y LAVADO DE VEHICULOS;7
EN EL MUNICIPI;2000;9331;1;ENSEù. CONDUCCION VEHICULOS;7
EN EL MUNICIPI;2000;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;2
EN EL MUNICIPI;2000;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;11
EN EL MUNICIPI;2000;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;13
EN EL MUNICIPI;2000;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;4
EN EL MUNICIPI;2000;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
EN EL MUNICIPI;2000;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;8
EN EL MUNICIPI;2000;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;3
EN EL MUNICIPI;2000;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;11
EN EL MUNICIPI;2000;833;2;ESTOMATOLOGOS;3
EN EL MUNICIPI;2000;873;2;EXPENDEDORES NO OFICIALES APUESTAS;2
EN EL MUNICIPI;2000;871;2;EXPENDEDORES OFICIALES LOTERIAS;6
EN EL MUNICIPI;2000;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;9
EN EL MUNICIPI;2000;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;3
EN EL MUNICIPI;2000;2313;1;EXTRACC. ARENAS Y GRAVAS CONSTRUCCION;1
EN EL MUNICIPI;2000;345;1;FAB. APARATOS ELECTRODOMESTICOS;1
EN EL MUNICIPI;2000;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
EN EL MUNICIPI;2000;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;9
EN EL MUNICIPI;2000;3141;1;FAB. ART. CARPINTERIA METALICA;22
EN EL MUNICIPI;2000;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
EN EL MUNICIPI;2000;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;10
EN EL MUNICIPI;2000;2473;1;FAB. BALDOSAS ESMALTADAS PARA PAVIMENTOS;1
EN EL MUNICIPI;2000;2537;1;FAB. COLAS Y GELATINAS;1
EN EL MUNICIPI;2000;344;1;FAB. CONTADORES Y APARATOS DE MEDIDA;1
EN EL MUNICIPI;2000;245;1;FAB. DE ABRASIVOS;2
EN EL MUNICIPI;2000;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;2000;464;1;FAB. ENVASES Y EMBALAJES DE MADERA;1
EN EL MUNICIPI;2000;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;1
EN EL MUNICIPI;2000;3142;1;FAB. ESTRUCTURAS METALICAS;4
EN EL MUNICIPI;2000;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;2
EN EL MUNICIPI;2000;3161;1;FAB. HERRAMIENTAS MANUALES;3
EN EL MUNICIPI;2000;2431;1;FAB. HORMIGONES PREPARADOS;4
EN EL MUNICIPI;2000;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
EN EL MUNICIPI;2000;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;2
EN EL MUNICIPI;2000;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;8
EN EL MUNICIPI;2000;3166;1;FAB. MOBILIARIO METALICO;5
EN EL MUNICIPI;2000;465;1;FAB. OBJETOS DIVERSOS DE MADERA;4
EN EL MUNICIPI;2000;4959;1;FAB. OTROS ART. NCOP;4
EN EL MUNICIPI;2000;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
EN EL MUNICIPI;2000;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;2000;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;2
EN EL MUNICIPI;2000;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;1
EN EL MUNICIPI;2000;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
EN EL MUNICIPI;2000;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;2
EN EL MUNICIPI;2000;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;2000;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;2
EN EL MUNICIPI;2000;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;3
EN EL MUNICIPI;2000;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
EN EL MUNICIPI;2000;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;7
EN EL MUNICIPI;2000;2462;1;FAB. VIDRIO HUECO;3
EN EL MUNICIPI;2000;2463;1;FAB. VIDRIO TECNICO;1
EN EL MUNICIPI;2000;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
EN EL MUNICIPI;2000;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;2
EN EL MUNICIPI;2000;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
EN EL MUNICIPI;2000;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
EN EL MUNICIPI;2000;341;1;FAB.HILOS Y CABLES ELECTRICOS;1
EN EL MUNICIPI;2000;391;1;FAB.INSTRUM. PRECISION,MEDIDA,CONTROL;1
EN EL MUNICIPI;2000;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;5
EN EL MUNICIPI;2000;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;2
EN EL MUNICIPI;2000;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
EN EL MUNICIPI;2000;6521;1;FARMACIAS;13
EN EL MUNICIPI;2000;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
EN EL MUNICIPI;2000;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;2
EN EL MUNICIPI;2000;3112;1;FUNDICION PIEZAS METALES NO FERREOS;1
EN EL MUNICIPI;2000;722;2;GESTORES ADMINISTRATIVOS;2
EN EL MUNICIPI;2000;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;3
EN EL MUNICIPI;2000;726;2;GRADUADOS SOCIALES;3
EN EL MUNICIPI;2000;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;11
EN EL MUNICIPI;2000;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
EN EL MUNICIPI;2000;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;2
EN EL MUNICIPI;2000;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;8
EN EL MUNICIPI;2000;882;2;GUIAS DE TURISMO;1
EN EL MUNICIPI;2000;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;2000;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
EN EL MUNICIPI;2000;683;1;HOSPEDAJES EN FONDAS Y CASAS HUESPEDES;1
EN EL MUNICIPI;2000;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;2000;4192;1;INDUST. BOLLERIA Y PASTELERIA;4
EN EL MUNICIPI;2000;4193;1;INDUST. ELABORACION MASAS FRITAS;3
EN EL MUNICIPI;2000;433;1;INDUSTRIA DE LA SEDA NATURAL;1
EN EL MUNICIPI;2000;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
EN EL MUNICIPI;2000;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;2
EN EL MUNICIPI;2000;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;8
EN EL MUNICIPI;2000;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;2
EN EL MUNICIPI;2000;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;15
EN EL MUNICIPI;2000;213;2;INGENIEROS TELECOMUNICACION;3
EN EL MUNICIPI;2000;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2000;5046;1;INSTALACION APARATOS ELEVADORES;2
EN EL MUNICIPI;2000;5045;1;INSTALACION COCINAS;6
EN EL MUNICIPI;2000;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;13
EN EL MUNICIPI;2000;9671;1;INSTALACIONES DEPORTIVAS;5
EN EL MUNICIPI;2000;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;211
EN EL MUNICIPI;2000;5042;1;INSTALACIONES FONTANERIA;47
EN EL MUNICIPI;2000;5043;1;INSTALACIONES FRIO Y CALOR;40
EN EL MUNICIPI;2000;5047;1;INSTALACIONES TELEFONICAS;12
