CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2009;6177;1;COM.MAY. MAQUINARIA TEXTIL;1
EN EL MUNICIPI;2009;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;4
EN EL MUNICIPI;2009;6174;1;COM.MAY. MATERIALES CONSTRUCCION;5
EN EL MUNICIPI;2009;6164;1;COM.MAY. METALES NO FERREOS;1
EN EL MUNICIPI;2009;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;3
EN EL MUNICIPI;2009;6128;1;COM.MAY. PESCADOS;2
EN EL MUNICIPI;2009;6165;1;COM.MAY. PETROLEO Y LUBRICANTES;1
EN EL MUNICIPI;2009;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;7
EN EL MUNICIPI;2009;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
EN EL MUNICIPI;2009;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;14
EN EL MUNICIPI;2009;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;5
EN EL MUNICIPI;2009;6126;1;COM.MAY.BEBIDAS Y TABACO;5
EN EL MUNICIPI;2009;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;2
EN EL MUNICIPI;2009;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;6
EN EL MUNICIPI;2009;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
EN EL MUNICIPI;2009;621;1;COM.MAY.CHATARRA Y METALES DESECHO;2
EN EL MUNICIPI;2009;6123;1;COM.MAY.FRUTAS Y VERDURAS;2
EN EL MUNICIPI;2009;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;4
EN EL MUNICIPI;2009;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;20
EN EL MUNICIPI;2009;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
EN EL MUNICIPI;2009;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;5
EN EL MUNICIPI;2009;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;3
EN EL MUNICIPI;2009;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;14
EN EL MUNICIPI;2009;622;1;COM.MAY.OTROS PTOS. RECUPERACION;2
EN EL MUNICIPI;2009;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;2
EN EL MUNICIPI;2009;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;6
EN EL MUNICIPI;2009;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;6
EN EL MUNICIPI;2009;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;2
EN EL MUNICIPI;2009;6169;1;COM.MAY.PTOS.INTERINDUSTRIALES Y QUIMIC.;1
EN EL MUNICIPI;2009;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;3
EN EL MUNICIPI;2009;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;4
EN EL MUNICIPI;2009;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;4
EN EL MUNICIPI;2009;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;5
EN EL MUNICIPI;2009;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;7
EN EL MUNICIPI;2009;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;8
EN EL MUNICIPI;2009;6613;1;COM.MEN.ALMACENES POPULARES;3
EN EL MUNICIPI;2009;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;27
EN EL MUNICIPI;2009;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;15
EN EL MUNICIPI;2009;6649;1;COM.MEN.ART.DIVERSOS EN MAQUINAS;2
EN EL MUNICIPI;2009;6539;1;COM.MEN.ART.HOGAR NCOP;4
EN EL MUNICIPI;2009;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;11
EN EL MUNICIPI;2009;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;21
EN EL MUNICIPI;2009;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;13
EN EL MUNICIPI;2009;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;11
EN EL MUNICIPI;2009;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;4
EN EL MUNICIPI;2009;6424;1;COM.MEN.CARNICERIAS;11
EN EL MUNICIPI;2009;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;11
EN EL MUNICIPI;2009;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;4
EN EL MUNICIPI;2009;6426;1;COM.MEN.CASQUERIAS;1
EN EL MUNICIPI;2009;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;2
EN EL MUNICIPI;2009;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;9
EN EL MUNICIPI;2009;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;4
EN EL MUNICIPI;2009;6612;1;COM.MEN.EN HIPERMERCADOS;1
EN EL MUNICIPI;2009;641;1;COM.MEN.FRUTAS,VERDURAS;20
EN EL MUNICIPI;2009;6552;1;COM.MEN.GASES COMBUSTIBLES;1
EN EL MUNICIPI;2009;6444;1;COM.MEN.HELADOS;8
EN EL MUNICIPI;2009;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;5
EN EL MUNICIPI;2009;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;9
EN EL MUNICIPI;2009;6513;1;COM.MEN.LENCERIA Y CORSETERIA;6
EN EL MUNICIPI;2009;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;28
EN EL MUNICIPI;2009;6446;1;COM.MEN.MASAS FRITAS;9
EN EL MUNICIPI;2009;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;17
EN EL MUNICIPI;2009;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;4
EN EL MUNICIPI;2009;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);11
EN EL MUNICIPI;2009;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;24
EN EL MUNICIPI;2009;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;13
EN EL MUNICIPI;2009;6599;1;COM.MEN.OTROS PTOS. NCOP;1
EN EL MUNICIPI;2009;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;31
EN EL MUNICIPI;2009;6431;1;COM.MEN.PESCADOS;11
EN EL MUNICIPI;2009;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;5
EN EL MUNICIPI;2009;665;1;COM.MEN.POR CORREO O CATALOGO;1
EN EL MUNICIPI;2009;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;39
EN EL MUNICIPI;2009;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;22
EN EL MUNICIPI;2009;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;1
EN EL MUNICIPI;2009;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;7
EN EL MUNICIPI;2009;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;33
EN EL MUNICIPI;2009;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;13
EN EL MUNICIPI;2009;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;10
EN EL MUNICIPI;2009;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;3
EN EL MUNICIPI;2009;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;6
EN EL MUNICIPI;2009;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;8
EN EL MUNICIPI;2009;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;5
EN EL MUNICIPI;2009;6591;1;COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.;1
EN EL MUNICIPI;2009;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;9
EN EL MUNICIPI;2009;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;19
EN EL MUNICIPI;2009;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;274
EN EL MUNICIPI;2009;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;5
EN EL MUNICIPI;2009;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;7
EN EL MUNICIPI;2009;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;12
EN EL MUNICIPI;2009;6541;1;COM.MEN.VEHICULOS TERRESTRES;15
EN EL MUNICIPI;2009;645;1;COM.MEN.VINOS Y BEBIDAS;2
EN EL MUNICIPI;2009;612;2;CONDUCTORES DE VEHICULOS TERRESTRES;1
EN EL MUNICIPI;2009;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;2
EN EL MUNICIPI;2009;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;3
EN EL MUNICIPI;2009;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;51
EN EL MUNICIPI;2009;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;3
EN EL MUNICIPI;2009;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;2
EN EL MUNICIPI;2009;5023;1;CONSOLID. Y PREP. TERRENOS OBRAS CIVILES;1
EN EL MUNICIPI;2009;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;9
EN EL MUNICIPI;2009;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;2
EN EL MUNICIPI;2009;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;2
EN EL MUNICIPI;2009;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
EN EL MUNICIPI;2009;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;2
EN EL MUNICIPI;2009;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;3
EN EL MUNICIPI;2009;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;5
EN EL MUNICIPI;2009;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;1
EN EL MUNICIPI;2009;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;1
EN EL MUNICIPI;2009;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;2
EN EL MUNICIPI;2009;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;2
EN EL MUNICIPI;2009;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;8
EN EL MUNICIPI;2009;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;122
EN EL MUNICIPI;2009;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;4
EN EL MUNICIPI;2009;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;2
EN EL MUNICIPI;2009;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
EN EL MUNICIPI;2009;432;2;DECORADORES-DISEùADORES DE INTERIORES;4
EN EL MUNICIPI;2009;431;2;DELINEANTES;6
EN EL MUNICIPI;2009;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;2
EN EL MUNICIPI;2009;7541;1;DEPOSITOS Y ALMACENES GENERALES;2
EN EL MUNICIPI;2009;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;5
EN EL MUNICIPI;2009;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;4
EN EL MUNICIPI;2009;224;2;DIBUJANTES TECNICOS;2
EN EL MUNICIPI;2009;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;3
EN EL MUNICIPI;2009;764;2;DIPLOMADOS EN INFORMATICA;1
EN EL MUNICIPI;2009;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;2009;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;2009;823;2;DOCENTES ENSEùANZA GRAL. BASICA;1
EN EL MUNICIPI;2009;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;1
EN EL MUNICIPI;2009;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;2
EN EL MUNICIPI;2009;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
EN EL MUNICIPI;2009;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;16
EN EL MUNICIPI;2009;741;2;ECONOMISTAS;2
EN EL MUNICIPI;2009;4761;1;EDICION DE LIBROS;2
EN EL MUNICIPI;2009;4762;1;EDICION DE PERIODICOS Y REVISTAS;3
EN EL MUNICIPI;2009;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;7
EN EL MUNICIPI;2009;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;2009;9654;1;EMPRESAS DE ESPECTACULOS;2
EN EL MUNICIPI;2009;846;1;EMPRESAS DE ESTUDIO DE MERCADO;2
EN EL MUNICIPI;2009;7515;1;ENGRASE Y LAVADO DE VEHICULOS;8
EN EL MUNICIPI;2009;9331;1;ENSEù. CONDUCCION VEHICULOS;6
EN EL MUNICIPI;2009;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;2
EN EL MUNICIPI;2009;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;9
EN EL MUNICIPI;2009;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;13
EN EL MUNICIPI;2009;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;2
EN EL MUNICIPI;2009;8193;1;ENTIDADES ARRTO. FINANCIERO  LEASING ;1
EN EL MUNICIPI;2009;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
EN EL MUNICIPI;2009;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;7
EN EL MUNICIPI;2009;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;1
EN EL MUNICIPI;2009;9652;1;ESPECTACULOS AL AIRE LIBRE;1
EN EL MUNICIPI;2009;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;5
EN EL MUNICIPI;2009;833;2;ESTOMATOLOGOS;4
EN EL MUNICIPI;2009;9631;1;EXHIBICION DE PELICULAS CINEMATOGRAFICAS;1
EN EL MUNICIPI;2009;873;2;EXPENDEDORES NO OFICIALES APUESTAS;3
EN EL MUNICIPI;2009;871;2;EXPENDEDORES OFICIALES LOTERIAS;3
EN EL MUNICIPI;2009;7527;1;EXPLOTACION DE PUERTOS,CANALES Y DIQUES;1
EN EL MUNICIPI;2009;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;10
EN EL MUNICIPI;2009;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;2
EN EL MUNICIPI;2009;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
EN EL MUNICIPI;2009;352;1;FAB. APARATOS USO PROFESIONAL CIENTIFICO;1
EN EL MUNICIPI;2009;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;10
EN EL MUNICIPI;2009;3141;1;FAB. ART. CARPINTERIA METALICA;17
EN EL MUNICIPI;2009;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;9
EN EL MUNICIPI;2009;2537;1;FAB. COLAS Y GELATINAS;1
EN EL MUNICIPI;2009;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;2009;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;2
EN EL MUNICIPI;2009;3142;1;FAB. ESTRUCTURAS METALICAS;2
EN EL MUNICIPI;2009;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;2
EN EL MUNICIPI;2009;3161;1;FAB. HERRAMIENTAS MANUALES;4
EN EL MUNICIPI;2009;2431;1;FAB. HORMIGONES PREPARADOS;2
EN EL MUNICIPI;2009;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;3
EN EL MUNICIPI;2009;3921;1;FAB. MATERIAL MEDICO-QUIRURGICO;1
EN EL MUNICIPI;2009;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;5
EN EL MUNICIPI;2009;3166;1;FAB. MOBILIARIO METALICO;4
EN EL MUNICIPI;2009;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
EN EL MUNICIPI;2009;465;1;FAB. OBJETOS DIVERSOS DE MADERA;2
EN EL MUNICIPI;2009;4959;1;FAB. OTROS ART. NCOP;4
EN EL MUNICIPI;2009;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
EN EL MUNICIPI;2009;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;2009;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;1
EN EL MUNICIPI;2009;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;2
EN EL MUNICIPI;2009;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;2009;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
EN EL MUNICIPI;2009;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;2
EN EL MUNICIPI;2009;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
EN EL MUNICIPI;2009;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;5
EN EL MUNICIPI;2009;2462;1;FAB. VIDRIO HUECO;3
EN EL MUNICIPI;2009;2463;1;FAB. VIDRIO TECNICO;2
EN EL MUNICIPI;2009;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
EN EL MUNICIPI;2009;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
EN EL MUNICIPI;2009;341;1;FAB.HILOS Y CABLES ELECTRICOS;1
EN EL MUNICIPI;2009;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;5
EN EL MUNICIPI;2009;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;1
EN EL MUNICIPI;2009;835;2;FARMACEUTICOS;1
EN EL MUNICIPI;2009;6521;1;FARMACIAS;14
EN EL MUNICIPI;2009;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;2
EN EL MUNICIPI;2009;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;1
EN EL MUNICIPI;2009;722;2;GESTORES ADMINISTRATIVOS;4
EN EL MUNICIPI;2009;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;3
EN EL MUNICIPI;2009;726;2;GRADUADOS SOCIALES;1
EN EL MUNICIPI;2009;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;8
EN EL MUNICIPI;2009;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;8
EN EL MUNICIPI;2009;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;1
EN EL MUNICIPI;2009;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;12
EN EL MUNICIPI;2009;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;2009;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
EN EL MUNICIPI;2009;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
EN EL MUNICIPI;2009;9412;1;HOSPITALES ESPECIALIZADOS;1
EN EL MUNICIPI;2009;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;2009;4192;1;INDUST. BOLLERIA Y PASTELERIA;2
EN EL MUNICIPI;2009;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;6
EN EL MUNICIPI;2009;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;3
EN EL MUNICIPI;2009;412;2;INGENIEROS CAMINOS, CANALES Y PUERTOS;1
EN EL MUNICIPI;2009;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;6
EN EL MUNICIPI;2009;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;1
EN EL MUNICIPI;2009;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;9
EN EL MUNICIPI;2009;422;2;INGENIEROS TEC. OBRAS PUBLICAS;1
EN EL MUNICIPI;2009;023;2;INGENIEROS TECNICOS TOPOGRAFOS;1
EN EL MUNICIPI;2009;213;2;INGENIEROS TELECOMUNICACION;3
EN EL MUNICIPI;2009;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2009;5046;1;INSTALACION APARATOS ELEVADORES;3
EN EL MUNICIPI;2009;5045;1;INSTALACION COCINAS;6
EN EL MUNICIPI;2009;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;7
EN EL MUNICIPI;2009;9671;1;INSTALACIONES DEPORTIVAS;5
EN EL MUNICIPI;2009;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;174
EN EL MUNICIPI;2009;5042;1;INSTALACIONES FONTANERIA;36
EN EL MUNICIPI;2009;5043;1;INSTALACIONES FRIO Y CALOR;45
EN EL MUNICIPI;2009;5044;1;INSTALACIONES PARARRAYOS;2
EN EL MUNICIPI;2009;5047;1;INSTALACIONES TELEFONICAS;16
EN EL MUNICIPI;2009;631;1;INTERMEDIARIOS DEL COMERCIO;21
EN EL MUNICIPI;2009;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;4
EN EL MUNICIPI;2009;032;3;INTERPRETES DE INSTRUMENTOS MUSICALES;1
EN EL MUNICIPI;2009;936;1;INVESTIGACION CIENTIFICA Y TECNICA;4
EN EL MUNICIPI;2009;4911;1;JOYERIA;1
EN EL MUNICIPI;2009;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;23
EN EL MUNICIPI;2009;493;1;LABORATORIOS FOTOGRAFICOS Y CINEMAT.;1
EN EL MUNICIPI;2009;031;3;MAESTROS Y DIRECTORES DE MUSICA;1
EN EL MUNICIPI;2009;887;2;MAQUILLADORES Y ESTETICISTAS;4
EN EL MUNICIPI;2009;9732;1;MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.;1
EN EL MUNICIPI;2009;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;4
EN EL MUNICIPI;2009;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;11
