CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;1997;6152;1;COM.MAY. DE MUEBLES;6
EN EL MUNICIPI;1997;6162;1;COM.MAY. HIERRO Y ACERO;5
EN EL MUNICIPI;1997;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;10
EN EL MUNICIPI;1997;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;3
EN EL MUNICIPI;1997;6196;1;COM.MAY. LIBROS, PERIODICOS Y REVISTAS;2
EN EL MUNICIPI;1997;6173;1;COM.MAY. MADERA Y CORCHO;4
EN EL MUNICIPI;1997;6176;1;COM.MAY. MAQUINARIA AGRICOLA;2
EN EL MUNICIPI;1997;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;16
EN EL MUNICIPI;1997;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;6
EN EL MUNICIPI;1997;6174;1;COM.MAY. MATERIALES CONSTRUCCION;9
EN EL MUNICIPI;1997;6164;1;COM.MAY. METALES NO FERREOS;2
EN EL MUNICIPI;1997;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;6
EN EL MUNICIPI;1997;6128;1;COM.MAY. PESCADOS;7
EN EL MUNICIPI;1997;6165;1;COM.MAY. PETROLEO Y LUBRICANTES;3
EN EL MUNICIPI;1997;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;32
EN EL MUNICIPI;1997;6127;1;COM.MAY. VINOS Y VINAGRES DEL PAIS;1
EN EL MUNICIPI;1997;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;6
EN EL MUNICIPI;1997;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;10
EN EL MUNICIPI;1997;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;4
EN EL MUNICIPI;1997;6126;1;COM.MAY.BEBIDAS Y TABACO;7
EN EL MUNICIPI;1997;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;5
EN EL MUNICIPI;1997;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;28
EN EL MUNICIPI;1997;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;6
EN EL MUNICIPI;1997;621;1;COM.MAY.CHATARRA Y METALES DESECHO;4
EN EL MUNICIPI;1997;6171;1;COM.MAY.FIBRAS TEXTILES BRUTAS;1
EN EL MUNICIPI;1997;6123;1;COM.MAY.FRUTAS Y VERDURAS;4
EN EL MUNICIPI;1997;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;5
EN EL MUNICIPI;1997;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;56
EN EL MUNICIPI;1997;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;6
EN EL MUNICIPI;1997;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;14
EN EL MUNICIPI;1997;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
EN EL MUNICIPI;1997;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;48
EN EL MUNICIPI;1997;622;1;COM.MAY.OTROS PTOS. RECUPERACION;9
EN EL MUNICIPI;1997;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;7
EN EL MUNICIPI;1997;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;5
EN EL MUNICIPI;1997;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;6
EN EL MUNICIPI;1997;6169;1;COM.MAY.PTOS.INTERINDUSTRIALES Y QUIMIC.;1
EN EL MUNICIPI;1997;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;4
EN EL MUNICIPI;1997;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;22
EN EL MUNICIPI;1997;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;5
EN EL MUNICIPI;1997;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;10
EN EL MUNICIPI;1997;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;15
EN EL MUNICIPI;1997;657;1;COM.MEN. INSTRUMENTOS MUSICA Y ACCESORIO;1
EN EL MUNICIPI;1997;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;24
EN EL MUNICIPI;1997;6613;1;COM.MEN.ALMACENES POPULARES;3
EN EL MUNICIPI;1997;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;77
EN EL MUNICIPI;1997;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;31
EN EL MUNICIPI;1997;6539;1;COM.MEN.ART.HOGAR NCOP;10
EN EL MUNICIPI;1997;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;39
EN EL MUNICIPI;1997;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;80
EN EL MUNICIPI;1997;6432;1;COM.MEN.BACALAO Y SALAZONES;6
EN EL MUNICIPI;1997;6445;1;COM.MEN.BOMBONES Y CARAMELOS;4
EN EL MUNICIPI;1997;6633;1;COM.MEN.CALZADO SIN ESTABLECIMIENTO;2
EN EL MUNICIPI;1997;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;34
EN EL MUNICIPI;1997;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;8
EN EL MUNICIPI;1997;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;5
EN EL MUNICIPI;1997;6424;1;COM.MEN.CARNICERIAS;74
EN EL MUNICIPI;1997;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;22
EN EL MUNICIPI;1997;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;30
EN EL MUNICIPI;1997;6426;1;COM.MEN.CASQUERIAS;3
EN EL MUNICIPI;1997;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
EN EL MUNICIPI;1997;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;10
EN EL MUNICIPI;1997;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;24
EN EL MUNICIPI;1997;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;2
EN EL MUNICIPI;1997;6621;1;COM.MEN.EN ECONOMATOS Y COOP. DE CONSUMO;2
EN EL MUNICIPI;1997;6612;1;COM.MEN.EN HIPERMERCADOS;3
EN EL MUNICIPI;1997;641;1;COM.MEN.FRUTAS,VERDURAS;95
EN EL MUNICIPI;1997;6552;1;COM.MEN.GASES COMBUSTIBLES;2
EN EL MUNICIPI;1997;6611;1;COM.MEN.GRANDES ALMACENES;1
EN EL MUNICIPI;1997;6444;1;COM.MEN.HELADOS;1
EN EL MUNICIPI;1997;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;34
EN EL MUNICIPI;1997;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;36
EN EL MUNICIPI;1997;6513;1;COM.MEN.LENCERIA Y CORSETERIA;20
EN EL MUNICIPI;1997;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;120
EN EL MUNICIPI;1997;6446;1;COM.MEN.MASAS FRITAS;28
EN EL MUNICIPI;1997;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;47
EN EL MUNICIPI;1997;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;33
EN EL MUNICIPI;1997;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);63
EN EL MUNICIPI;1997;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;34
EN EL MUNICIPI;1997;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;13
EN EL MUNICIPI;1997;6599;1;COM.MEN.OTROS PTOS. NCOP;4
EN EL MUNICIPI;1997;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;133
EN EL MUNICIPI;1997;6431;1;COM.MEN.PESCADOS;62
EN EL MUNICIPI;1997;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;22
EN EL MUNICIPI;1997;665;1;COM.MEN.POR CORREO O CATALOGO;3
EN EL MUNICIPI;1997;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;159
EN EL MUNICIPI;1997;6515;1;COM.MEN.PRENDAS ESPECIALES;3
EN EL MUNICIPI;1997;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;70
EN EL MUNICIPI;1997;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;1
EN EL MUNICIPI;1997;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;3
EN EL MUNICIPI;1997;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;149
EN EL MUNICIPI;1997;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;20
EN EL MUNICIPI;1997;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;53
EN EL MUNICIPI;1997;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;19
EN EL MUNICIPI;1997;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;27
EN EL MUNICIPI;1997;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;29
EN EL MUNICIPI;1997;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;13
EN EL MUNICIPI;1997;6591;1;COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.;1
EN EL MUNICIPI;1997;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;35
EN EL MUNICIPI;1997;6598;1;COM.MEN. SEX-SHOP ;1
EN EL MUNICIPI;1997;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;165
EN EL MUNICIPI;1997;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;229
EN EL MUNICIPI;1997;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;13
EN EL MUNICIPI;1997;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;14
EN EL MUNICIPI;1997;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;51
EN EL MUNICIPI;1997;6541;1;COM.MEN.VEHICULOS TERRESTRES;56
EN EL MUNICIPI;1997;645;1;COM.MEN.VINOS Y BEBIDAS;3
EN EL MUNICIPI;1997;612;2;CONDUCTORES DE VEHICULOS TERRESTRES;1
EN EL MUNICIPI;1997;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;7
EN EL MUNICIPI;1997;454;1;CONFECC. MEDIDA PRENDAS VESTIR;10
EN EL MUNICIPI;1997;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;7
EN EL MUNICIPI;1997;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;303
EN EL MUNICIPI;1997;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;8
EN EL MUNICIPI;1997;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;4
EN EL MUNICIPI;1997;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;3
EN EL MUNICIPI;1997;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;6
EN EL MUNICIPI;1997;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;2
EN EL MUNICIPI;1997;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;4
EN EL MUNICIPI;1997;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
EN EL MUNICIPI;1997;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;6
EN EL MUNICIPI;1997;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;23
EN EL MUNICIPI;1997;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;3
EN EL MUNICIPI;1997;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;5
EN EL MUNICIPI;1997;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;4
EN EL MUNICIPI;1997;362;1;CONSTRUCC. CARROCERIAS, REMOLQUES...;1
EN EL MUNICIPI;1997;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;5
EN EL MUNICIPI;1997;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;11
EN EL MUNICIPI;1997;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;81
EN EL MUNICIPI;1997;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;4
EN EL MUNICIPI;1997;361;1;CONSTRUCCION DE VEHICULOS AUTOMOVILES;1
EN EL MUNICIPI;1997;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;16
EN EL MUNICIPI;1997;945;1;CONSULTAS Y CLINICAS VETERINARIAS;6
EN EL MUNICIPI;1997;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;5
EN EL MUNICIPI;1997;745;2;CORREDORES DE COMERCIO COLEGIADOS;1
EN EL MUNICIPI;1997;886;2;CRONOMETRADORES;1
EN EL MUNICIPI;1997;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;2
EN EL MUNICIPI;1997;432;2;DECORADORES-DISEùADORES DE INTERIORES;10
EN EL MUNICIPI;1997;431;2;DELINEANTES;10
EN EL MUNICIPI;1997;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;2
EN EL MUNICIPI;1997;7541;1;DEPOSITOS Y ALMACENES GENERALES;1
EN EL MUNICIPI;1997;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;23
EN EL MUNICIPI;1997;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;1
EN EL MUNICIPI;1997;224;2;DIBUJANTES TECNICOS;5
EN EL MUNICIPI;1997;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;3
EN EL MUNICIPI;1997;764;2;DIPLOMADOS EN INFORMATICA;1
EN EL MUNICIPI;1997;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;1997;9621;1;DISTRIBUCION Y VENTA DE PELICULAS;1
EN EL MUNICIPI;1997;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;1997;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;1
EN EL MUNICIPI;1997;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;4
EN EL MUNICIPI;1997;121;2;DRES. Y LICENCIADOS EN QUIMICAS;1
EN EL MUNICIPI;1997;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;16
EN EL MUNICIPI;1997;111;2;DRES.Y LICENCIADOS FISICAS Y GEOLOGICAS;1
EN EL MUNICIPI;1997;741;2;ECONOMISTAS;3
EN EL MUNICIPI;1997;4761;1;EDICION DE LIBROS;1
EN EL MUNICIPI;1997;4762;1;EDICION DE PERIODICOS Y REVISTAS;5
EN EL MUNICIPI;1997;4231;1;ELAB. CAFE, TE, Y SUCEDANEOS;1
EN EL MUNICIPI;1997;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;15
EN EL MUNICIPI;1997;4233;1;ELAB. PTOS. DIETETICOS Y DE REGIMEN;1
EN EL MUNICIPI;1997;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;1997;9654;1;EMPRESAS DE ESPECTACULOS;2
EN EL MUNICIPI;1997;846;1;EMPRESAS DE ESTUDIO DE MERCADO;1
EN EL MUNICIPI;1997;7515;1;ENGRASE Y LAVADO DE VEHICULOS;10
EN EL MUNICIPI;1997;9331;1;ENSEù. CONDUCCION VEHICULOS;16
EN EL MUNICIPI;1997;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;9
EN EL MUNICIPI;1997;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;34
EN EL MUNICIPI;1997;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;20
EN EL MUNICIPI;1997;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;5
EN EL MUNICIPI;1997;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;5
EN EL MUNICIPI;1997;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;20
EN EL MUNICIPI;1997;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;2
EN EL MUNICIPI;1997;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;9
EN EL MUNICIPI;1997;833;2;ESTOMATOLOGOS;14
EN EL MUNICIPI;1997;9631;1;EXHIBICION DE PELICULAS CINEMATOGRAFICAS;2
EN EL MUNICIPI;1997;873;2;EXPENDEDORES NO OFICIALES APUESTAS;1
EN EL MUNICIPI;1997;871;2;EXPENDEDORES OFICIALES LOTERIAS;6
EN EL MUNICIPI;1997;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;16
EN EL MUNICIPI;1997;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;2
EN EL MUNICIPI;1997;2313;1;EXTRACC. ARENAS Y GRAVAS CONSTRUCCION;1
EN EL MUNICIPI;1997;4371;1;FAB. ALFOMBRAS Y TAPICES;1
EN EL MUNICIPI;1997;345;1;FAB. APARATOS ELECTRODOMESTICOS;2
EN EL MUNICIPI;1997;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;7
EN EL MUNICIPI;1997;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;25
EN EL MUNICIPI;1997;3141;1;FAB. ART. CARPINTERIA METALICA;70
EN EL MUNICIPI;1997;4951;1;FAB. ART. ESCRITORIO;3
EN EL MUNICIPI;1997;467;1;FAB. ART. JUNCO, CAùA Y CESTERIA;1
EN EL MUNICIPI;1997;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;4
EN EL MUNICIPI;1997;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;17
EN EL MUNICIPI;1997;2435;1;FAB. ARTICULOS DERIVADOS YESO Y ESCAYOLA;1
EN EL MUNICIPI;1997;2471;1;FAB. ARTICULOS REFRACTARIOS;1
EN EL MUNICIPI;1997;2473;1;FAB. BALDOSAS ESMALTADAS PARA PAVIMENTOS;1
EN EL MUNICIPI;1997;4731;1;FAB. CARTON ONDULADO Y SUS ARTICULOS;2
EN EL MUNICIPI;1997;2537;1;FAB. COLAS Y GELATINAS;4
EN EL MUNICIPI;1997;245;1;FAB. DE ABRASIVOS;2
EN EL MUNICIPI;1997;464;1;FAB. ENVASES Y EMBALAJES DE MADERA;4
EN EL MUNICIPI;1997;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;2
EN EL MUNICIPI;1997;3142;1;FAB. ESTRUCTURAS METALICAS;7
EN EL MUNICIPI;1997;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;11
EN EL MUNICIPI;1997;3161;1;FAB. HERRAMIENTAS MANUALES;7
EN EL MUNICIPI;1997;2431;1;FAB. HORMIGONES PREPARADOS;4
EN EL MUNICIPI;1997;492;1;FAB. INSTRUMENTOS DE MUSICA;1
EN EL MUNICIPI;1997;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
EN EL MUNICIPI;1997;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;3
EN EL MUNICIPI;1997;4941;1;FAB. JUEGOS, JUGUETES Y ART. PUERICULT.;1
EN EL MUNICIPI;1997;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;5
EN EL MUNICIPI;1997;3921;1;FAB. MATERIAL MEDICO-QUIRURGICO;1
EN EL MUNICIPI;1997;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;44
EN EL MUNICIPI;1997;3166;1;FAB. MOBILIARIO METALICO;7
EN EL MUNICIPI;1997;3932;1;FAB. MONTURAS PARA GAFAS (PLASTICO NO);1
EN EL MUNICIPI;1997;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
EN EL MUNICIPI;1997;465;1;FAB. OBJETOS DIVERSOS DE MADERA;13
EN EL MUNICIPI;1997;4819;1;FAB. OTROS ART. CAUCHO NCOP;3
EN EL MUNICIPI;1997;4959;1;FAB. OTROS ART. NCOP;11
EN EL MUNICIPI;1997;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;5
EN EL MUNICIPI;1997;4429;1;FAB. OTROS ARTICULOS DE CUERO NCOP;1
EN EL MUNICIPI;1997;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;1997;4739;1;FAB. OTROS MANIPULADOS PAPEL Y CARTON;3
EN EL MUNICIPI;1997;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;3
EN EL MUNICIPI;1997;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;2
EN EL MUNICIPI;1997;472;1;FAB. PAPEL Y CARTON;1
EN EL MUNICIPI;1997;2533;1;FAB. PINTURAS, BARNICES Y LACAS;3
EN EL MUNICIPI;1997;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;20
EN EL MUNICIPI;1997;4353;1;FAB. PRENDAS INTERIORES PUNTO;1
EN EL MUNICIPI;1997;2514;1;FAB. PRIMERA MATERIAS PLASTICAS;2
EN EL MUNICIPI;1997;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;1997;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;10
EN EL MUNICIPI;1997;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;9
EN EL MUNICIPI;1997;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;4
EN EL MUNICIPI;1997;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;40
EN EL MUNICIPI;1997;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;5
EN EL MUNICIPI;1997;2462;1;FAB. VIDRIO HUECO;2
EN EL MUNICIPI;1997;2463;1;FAB. VIDRIO TECNICO;1
EN EL MUNICIPI;1997;353;1;FAB.APARAT.SEùALIZACION,CONTROL;6
EN EL MUNICIPI;1997;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;5
EN EL MUNICIPI;1997;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;1
