CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2008;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;5
EN EL MUNICIPI;2008;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
EN EL MUNICIPI;2008;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;3
EN EL MUNICIPI;2008;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;4
EN EL MUNICIPI;2008;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;4
EN EL MUNICIPI;2008;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;5
EN EL MUNICIPI;2008;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;7
EN EL MUNICIPI;2008;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;9
EN EL MUNICIPI;2008;6613;1;COM.MEN.ALMACENES POPULARES;3
EN EL MUNICIPI;2008;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;28
EN EL MUNICIPI;2008;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;14
EN EL MUNICIPI;2008;6649;1;COM.MEN.ART.DIVERSOS EN MAQUINAS;2
EN EL MUNICIPI;2008;6539;1;COM.MEN.ART.HOGAR NCOP;3
EN EL MUNICIPI;2008;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;8
EN EL MUNICIPI;2008;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;21
EN EL MUNICIPI;2008;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;9
EN EL MUNICIPI;2008;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;11
EN EL MUNICIPI;2008;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;4
EN EL MUNICIPI;2008;6424;1;COM.MEN.CARNICERIAS;13
EN EL MUNICIPI;2008;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;10
EN EL MUNICIPI;2008;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;5
EN EL MUNICIPI;2008;6426;1;COM.MEN.CASQUERIAS;1
EN EL MUNICIPI;2008;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;2
EN EL MUNICIPI;2008;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;11
EN EL MUNICIPI;2008;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;4
EN EL MUNICIPI;2008;6612;1;COM.MEN.EN HIPERMERCADOS;1
EN EL MUNICIPI;2008;641;1;COM.MEN.FRUTAS,VERDURAS;20
EN EL MUNICIPI;2008;6552;1;COM.MEN.GASES COMBUSTIBLES;1
EN EL MUNICIPI;2008;6444;1;COM.MEN.HELADOS;13
EN EL MUNICIPI;2008;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;5
EN EL MUNICIPI;2008;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;9
EN EL MUNICIPI;2008;6513;1;COM.MEN.LENCERIA Y CORSETERIA;4
EN EL MUNICIPI;2008;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;29
EN EL MUNICIPI;2008;6446;1;COM.MEN.MASAS FRITAS;11
EN EL MUNICIPI;2008;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;17
EN EL MUNICIPI;2008;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;4
EN EL MUNICIPI;2008;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);12
EN EL MUNICIPI;2008;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;23
EN EL MUNICIPI;2008;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;14
EN EL MUNICIPI;2008;6599;1;COM.MEN.OTROS PTOS. NCOP;1
EN EL MUNICIPI;2008;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;33
EN EL MUNICIPI;2008;6431;1;COM.MEN.PESCADOS;11
EN EL MUNICIPI;2008;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;5
EN EL MUNICIPI;2008;665;1;COM.MEN.POR CORREO O CATALOGO;1
EN EL MUNICIPI;2008;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;28
EN EL MUNICIPI;2008;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;22
EN EL MUNICIPI;2008;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;3
EN EL MUNICIPI;2008;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;6
EN EL MUNICIPI;2008;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;36
EN EL MUNICIPI;2008;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;12
EN EL MUNICIPI;2008;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;11
EN EL MUNICIPI;2008;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;3
EN EL MUNICIPI;2008;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;4
EN EL MUNICIPI;2008;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;10
EN EL MUNICIPI;2008;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;6
EN EL MUNICIPI;2008;6591;1;COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.;1
EN EL MUNICIPI;2008;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;10
EN EL MUNICIPI;2008;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;20
EN EL MUNICIPI;2008;6463;1;COM.MEN.TABACO EXPENDIDURIAS COMPLEMENT.;1
EN EL MUNICIPI;2008;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;299
EN EL MUNICIPI;2008;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;5
EN EL MUNICIPI;2008;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;8
EN EL MUNICIPI;2008;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;13
EN EL MUNICIPI;2008;6544;1;COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS;2
EN EL MUNICIPI;2008;6541;1;COM.MEN.VEHICULOS TERRESTRES;14
EN EL MUNICIPI;2008;645;1;COM.MEN.VINOS Y BEBIDAS;2
EN EL MUNICIPI;2008;612;2;CONDUCTORES DE VEHICULOS TERRESTRES;1
EN EL MUNICIPI;2008;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;2
EN EL MUNICIPI;2008;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;3
EN EL MUNICIPI;2008;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;57
EN EL MUNICIPI;2008;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;2
EN EL MUNICIPI;2008;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;2
EN EL MUNICIPI;2008;5023;1;CONSOLID. Y PREP. TERRENOS OBRAS CIVILES;1
EN EL MUNICIPI;2008;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;10
EN EL MUNICIPI;2008;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
EN EL MUNICIPI;2008;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;1
EN EL MUNICIPI;2008;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
EN EL MUNICIPI;2008;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;2
EN EL MUNICIPI;2008;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;3
EN EL MUNICIPI;2008;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;5
EN EL MUNICIPI;2008;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;1
EN EL MUNICIPI;2008;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;2
EN EL MUNICIPI;2008;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;2
EN EL MUNICIPI;2008;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;3
EN EL MUNICIPI;2008;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;9
EN EL MUNICIPI;2008;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;131
EN EL MUNICIPI;2008;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;5
EN EL MUNICIPI;2008;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;3
EN EL MUNICIPI;2008;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
EN EL MUNICIPI;2008;432;2;DECORADORES-DISEùADORES DE INTERIORES;5
EN EL MUNICIPI;2008;431;2;DELINEANTES;7
EN EL MUNICIPI;2008;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;4
EN EL MUNICIPI;2008;7541;1;DEPOSITOS Y ALMACENES GENERALES;2
EN EL MUNICIPI;2008;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;5
EN EL MUNICIPI;2008;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;4
EN EL MUNICIPI;2008;224;2;DIBUJANTES TECNICOS;4
EN EL MUNICIPI;2008;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;3
EN EL MUNICIPI;2008;764;2;DIPLOMADOS EN INFORMATICA;1
EN EL MUNICIPI;2008;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;2008;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;2008;823;2;DOCENTES ENSEùANZA GRAL. BASICA;1
EN EL MUNICIPI;2008;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;1
EN EL MUNICIPI;2008;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;2
EN EL MUNICIPI;2008;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
EN EL MUNICIPI;2008;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;17
EN EL MUNICIPI;2008;741;2;ECONOMISTAS;3
EN EL MUNICIPI;2008;4761;1;EDICION DE LIBROS;2
EN EL MUNICIPI;2008;4762;1;EDICION DE PERIODICOS Y REVISTAS;4
EN EL MUNICIPI;2008;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;8
EN EL MUNICIPI;2008;4233;1;ELAB. PTOS. DIETETICOS Y DE REGIMEN;1
EN EL MUNICIPI;2008;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;2008;9654;1;EMPRESAS DE ESPECTACULOS;2
EN EL MUNICIPI;2008;846;1;EMPRESAS DE ESTUDIO DE MERCADO;2
EN EL MUNICIPI;2008;7515;1;ENGRASE Y LAVADO DE VEHICULOS;8
EN EL MUNICIPI;2008;9331;1;ENSEù. CONDUCCION VEHICULOS;6
EN EL MUNICIPI;2008;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;2
EN EL MUNICIPI;2008;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;9
EN EL MUNICIPI;2008;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;13
EN EL MUNICIPI;2008;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;2
EN EL MUNICIPI;2008;8193;1;ENTIDADES ARRTO. FINANCIERO  LEASING ;1
EN EL MUNICIPI;2008;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
EN EL MUNICIPI;2008;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;7
EN EL MUNICIPI;2008;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;1
EN EL MUNICIPI;2008;9652;1;ESPECTACULOS AL AIRE LIBRE;1
EN EL MUNICIPI;2008;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;6
EN EL MUNICIPI;2008;833;2;ESTOMATOLOGOS;4
EN EL MUNICIPI;2008;873;2;EXPENDEDORES NO OFICIALES APUESTAS;3
EN EL MUNICIPI;2008;871;2;EXPENDEDORES OFICIALES LOTERIAS;3
EN EL MUNICIPI;2008;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;13
EN EL MUNICIPI;2008;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;2
EN EL MUNICIPI;2008;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
EN EL MUNICIPI;2008;352;1;FAB. APARATOS USO PROFESIONAL CIENTIFICO;1
EN EL MUNICIPI;2008;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;8
EN EL MUNICIPI;2008;3141;1;FAB. ART. CARPINTERIA METALICA;19
EN EL MUNICIPI;2008;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
EN EL MUNICIPI;2008;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;10
EN EL MUNICIPI;2008;2537;1;FAB. COLAS Y GELATINAS;1
EN EL MUNICIPI;2008;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;2008;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;2
EN EL MUNICIPI;2008;3142;1;FAB. ESTRUCTURAS METALICAS;2
EN EL MUNICIPI;2008;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;3
EN EL MUNICIPI;2008;3161;1;FAB. HERRAMIENTAS MANUALES;5
EN EL MUNICIPI;2008;2431;1;FAB. HORMIGONES PREPARADOS;2
EN EL MUNICIPI;2008;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;1
EN EL MUNICIPI;2008;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;3
EN EL MUNICIPI;2008;3921;1;FAB. MATERIAL MEDICO-QUIRURGICO;1
EN EL MUNICIPI;2008;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;5
EN EL MUNICIPI;2008;3166;1;FAB. MOBILIARIO METALICO;4
EN EL MUNICIPI;2008;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
EN EL MUNICIPI;2008;465;1;FAB. OBJETOS DIVERSOS DE MADERA;2
EN EL MUNICIPI;2008;4959;1;FAB. OTROS ART. NCOP;4
EN EL MUNICIPI;2008;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
EN EL MUNICIPI;2008;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;2008;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;1
EN EL MUNICIPI;2008;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;2
EN EL MUNICIPI;2008;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;2008;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
EN EL MUNICIPI;2008;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
EN EL MUNICIPI;2008;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
EN EL MUNICIPI;2008;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;5
EN EL MUNICIPI;2008;2462;1;FAB. VIDRIO HUECO;3
EN EL MUNICIPI;2008;2463;1;FAB. VIDRIO TECNICO;2
EN EL MUNICIPI;2008;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
EN EL MUNICIPI;2008;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
EN EL MUNICIPI;2008;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
EN EL MUNICIPI;2008;341;1;FAB.HILOS Y CABLES ELECTRICOS;1
EN EL MUNICIPI;2008;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;6
EN EL MUNICIPI;2008;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;2
EN EL MUNICIPI;2008;835;2;FARMACEUTICOS;1
EN EL MUNICIPI;2008;6521;1;FARMACIAS;15
EN EL MUNICIPI;2008;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
EN EL MUNICIPI;2008;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;1
EN EL MUNICIPI;2008;722;2;GESTORES ADMINISTRATIVOS;4
EN EL MUNICIPI;2008;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;3
EN EL MUNICIPI;2008;726;2;GRADUADOS SOCIALES;1
EN EL MUNICIPI;2008;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;8
EN EL MUNICIPI;2008;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;8
EN EL MUNICIPI;2008;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;1
EN EL MUNICIPI;2008;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;12
EN EL MUNICIPI;2008;882;2;GUIAS DE TURISMO;1
EN EL MUNICIPI;2008;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;2008;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
EN EL MUNICIPI;2008;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
EN EL MUNICIPI;2008;9412;1;HOSPITALES ESPECIALIZADOS;1
EN EL MUNICIPI;2008;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;2008;4192;1;INDUST. BOLLERIA Y PASTELERIA;2
EN EL MUNICIPI;2008;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;3
EN EL MUNICIPI;2008;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;3
EN EL MUNICIPI;2008;412;2;INGENIEROS CAMINOS, CANALES Y PUERTOS;1
EN EL MUNICIPI;2008;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;7
EN EL MUNICIPI;2008;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;2
EN EL MUNICIPI;2008;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;12
EN EL MUNICIPI;2008;422;2;INGENIEROS TEC. OBRAS PUBLICAS;1
EN EL MUNICIPI;2008;023;2;INGENIEROS TECNICOS TOPOGRAFOS;1
EN EL MUNICIPI;2008;213;2;INGENIEROS TELECOMUNICACION;3
EN EL MUNICIPI;2008;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2008;5046;1;INSTALACION APARATOS ELEVADORES;3
EN EL MUNICIPI;2008;5045;1;INSTALACION COCINAS;6
EN EL MUNICIPI;2008;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;7
EN EL MUNICIPI;2008;9671;1;INSTALACIONES DEPORTIVAS;4
EN EL MUNICIPI;2008;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;196
EN EL MUNICIPI;2008;5042;1;INSTALACIONES FONTANERIA;39
EN EL MUNICIPI;2008;5043;1;INSTALACIONES FRIO Y CALOR;48
EN EL MUNICIPI;2008;5044;1;INSTALACIONES PARARRAYOS;2
EN EL MUNICIPI;2008;5047;1;INSTALACIONES TELEFONICAS;16
EN EL MUNICIPI;2008;631;1;INTERMEDIARIOS DEL COMERCIO;24
EN EL MUNICIPI;2008;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;4
EN EL MUNICIPI;2008;032;3;INTERPRETES DE INSTRUMENTOS MUSICALES;2
EN EL MUNICIPI;2008;936;1;INVESTIGACION CIENTIFICA Y TECNICA;4
EN EL MUNICIPI;2008;4911;1;JOYERIA;1
EN EL MUNICIPI;2008;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;28
EN EL MUNICIPI;2008;493;1;LABORATORIOS FOTOGRAFICOS Y CINEMAT.;1
EN EL MUNICIPI;2008;031;3;MAESTROS Y DIRECTORES DE MUSICA;1
