CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2012;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
EN EL MUNICIPI;2012;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;3
EN EL MUNICIPI;2012;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
EN EL MUNICIPI;2012;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;2
EN EL MUNICIPI;2012;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;5
EN EL MUNICIPI;2012;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;3
EN EL MUNICIPI;2012;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;5
EN EL MUNICIPI;2012;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;5
EN EL MUNICIPI;2012;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;5
EN EL MUNICIPI;2012;6613;1;COM.MEN.ALMACENES POPULARES;4
EN EL MUNICIPI;2012;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;25
EN EL MUNICIPI;2012;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;13
EN EL MUNICIPI;2012;6649;1;COM.MEN.ART.DIVERSOS EN MAQUINAS;1
EN EL MUNICIPI;2012;6539;1;COM.MEN.ART.HOGAR NCOP;2
EN EL MUNICIPI;2012;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;11
EN EL MUNICIPI;2012;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;17
EN EL MUNICIPI;2012;6445;1;COM.MEN.BOMBONES Y CARAMELOS;1
EN EL MUNICIPI;2012;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;14
EN EL MUNICIPI;2012;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;10
EN EL MUNICIPI;2012;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;3
EN EL MUNICIPI;2012;6424;1;COM.MEN.CARNICERIAS;5
EN EL MUNICIPI;2012;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;5
EN EL MUNICIPI;2012;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;2
EN EL MUNICIPI;2012;6426;1;COM.MEN.CASQUERIAS;1
EN EL MUNICIPI;2012;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;2
EN EL MUNICIPI;2012;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;6
EN EL MUNICIPI;2012;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;1
EN EL MUNICIPI;2012;6612;1;COM.MEN.EN HIPERMERCADOS;1
EN EL MUNICIPI;2012;641;1;COM.MEN.FRUTAS,VERDURAS;15
EN EL MUNICIPI;2012;6552;1;COM.MEN.GASES COMBUSTIBLES;1
EN EL MUNICIPI;2012;6444;1;COM.MEN.HELADOS;6
EN EL MUNICIPI;2012;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;4
EN EL MUNICIPI;2012;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;5
EN EL MUNICIPI;2012;6513;1;COM.MEN.LENCERIA Y CORSETERIA;5
EN EL MUNICIPI;2012;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;24
EN EL MUNICIPI;2012;6446;1;COM.MEN.MASAS FRITAS;6
EN EL MUNICIPI;2012;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;11
EN EL MUNICIPI;2012;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;3
EN EL MUNICIPI;2012;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);8
EN EL MUNICIPI;2012;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;15
EN EL MUNICIPI;2012;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;8
EN EL MUNICIPI;2012;6599;1;COM.MEN.OTROS PTOS. NCOP;3
EN EL MUNICIPI;2012;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;28
EN EL MUNICIPI;2012;6431;1;COM.MEN.PESCADOS;10
EN EL MUNICIPI;2012;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;3
EN EL MUNICIPI;2012;665;1;COM.MEN.POR CORREO O CATALOGO;1
EN EL MUNICIPI;2012;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;30
EN EL MUNICIPI;2012;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;15
EN EL MUNICIPI;2012;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;1
EN EL MUNICIPI;2012;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;8
EN EL MUNICIPI;2012;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;27
EN EL MUNICIPI;2012;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;11
EN EL MUNICIPI;2012;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;9
EN EL MUNICIPI;2012;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;3
EN EL MUNICIPI;2012;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;5
EN EL MUNICIPI;2012;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;4
EN EL MUNICIPI;2012;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;4
EN EL MUNICIPI;2012;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;7
EN EL MUNICIPI;2012;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;16
EN EL MUNICIPI;2012;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;222
EN EL MUNICIPI;2012;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;4
EN EL MUNICIPI;2012;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;6
EN EL MUNICIPI;2012;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;10
EN EL MUNICIPI;2012;6541;1;COM.MEN.VEHICULOS TERRESTRES;9
EN EL MUNICIPI;2012;645;1;COM.MEN.VINOS Y BEBIDAS;1
EN EL MUNICIPI;2012;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;3
EN EL MUNICIPI;2012;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;25
EN EL MUNICIPI;2012;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
EN EL MUNICIPI;2012;5023;1;CONSOLID. Y PREP. TERRENOS OBRAS CIVILES;1
EN EL MUNICIPI;2012;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;6
EN EL MUNICIPI;2012;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;2
EN EL MUNICIPI;2012;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;1
EN EL MUNICIPI;2012;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
EN EL MUNICIPI;2012;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;2
EN EL MUNICIPI;2012;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;2
EN EL MUNICIPI;2012;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
EN EL MUNICIPI;2012;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;1
EN EL MUNICIPI;2012;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;2
EN EL MUNICIPI;2012;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;2
EN EL MUNICIPI;2012;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;6
EN EL MUNICIPI;2012;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;91
EN EL MUNICIPI;2012;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;8
EN EL MUNICIPI;2012;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;2
EN EL MUNICIPI;2012;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
EN EL MUNICIPI;2012;432;2;DECORADORES-DISEùADORES DE INTERIORES;4
EN EL MUNICIPI;2012;431;2;DELINEANTES;4
EN EL MUNICIPI;2012;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;2
EN EL MUNICIPI;2012;7541;1;DEPOSITOS Y ALMACENES GENERALES;2
EN EL MUNICIPI;2012;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;5
EN EL MUNICIPI;2012;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;2
EN EL MUNICIPI;2012;224;2;DIBUJANTES TECNICOS;2
EN EL MUNICIPI;2012;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;3
EN EL MUNICIPI;2012;764;2;DIPLOMADOS EN INFORMATICA;1
EN EL MUNICIPI;2012;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;2012;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;2012;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;1
EN EL MUNICIPI;2012;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;2
EN EL MUNICIPI;2012;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
EN EL MUNICIPI;2012;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;15
EN EL MUNICIPI;2012;741;2;ECONOMISTAS;2
EN EL MUNICIPI;2012;4761;1;EDICION DE LIBROS;3
EN EL MUNICIPI;2012;4762;1;EDICION DE PERIODICOS Y REVISTAS;3
EN EL MUNICIPI;2012;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;4
EN EL MUNICIPI;2012;4144;1;ELABORACION DE HELADOS Y SIMILARES;1
EN EL MUNICIPI;2012;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;2012;9654;1;EMPRESAS DE ESPECTACULOS;1
EN EL MUNICIPI;2012;846;1;EMPRESAS DE ESTUDIO DE MERCADO;2
EN EL MUNICIPI;2012;7515;1;ENGRASE Y LAVADO DE VEHICULOS;8
EN EL MUNICIPI;2012;9331;1;ENSEù. CONDUCCION VEHICULOS;4
EN EL MUNICIPI;2012;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;2
EN EL MUNICIPI;2012;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;9
EN EL MUNICIPI;2012;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;11
EN EL MUNICIPI;2012;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;2
EN EL MUNICIPI;2012;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
EN EL MUNICIPI;2012;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;7
EN EL MUNICIPI;2012;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;1
EN EL MUNICIPI;2012;9652;1;ESPECTACULOS AL AIRE LIBRE;1
EN EL MUNICIPI;2012;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;5
EN EL MUNICIPI;2012;833;2;ESTOMATOLOGOS;4
EN EL MUNICIPI;2012;9631;1;EXHIBICION DE PELICULAS CINEMATOGRAFICAS;1
EN EL MUNICIPI;2012;873;2;EXPENDEDORES NO OFICIALES APUESTAS;3
EN EL MUNICIPI;2012;871;2;EXPENDEDORES OFICIALES LOTERIAS;3
EN EL MUNICIPI;2012;7527;1;EXPLOTACION DE PUERTOS,CANALES Y DIQUES;1
EN EL MUNICIPI;2012;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;7
EN EL MUNICIPI;2012;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
EN EL MUNICIPI;2012;352;1;FAB. APARATOS USO PROFESIONAL CIENTIFICO;1
EN EL MUNICIPI;2012;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;5
EN EL MUNICIPI;2012;3141;1;FAB. ART. CARPINTERIA METALICA;13
EN EL MUNICIPI;2012;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;8
EN EL MUNICIPI;2012;2473;1;FAB. BALDOSAS ESMALTADAS PARA PAVIMENTOS;1
EN EL MUNICIPI;2012;2537;1;FAB. COLAS Y GELATINAS;1
EN EL MUNICIPI;2012;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;2012;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;1
EN EL MUNICIPI;2012;3142;1;FAB. ESTRUCTURAS METALICAS;1
EN EL MUNICIPI;2012;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;3
EN EL MUNICIPI;2012;3161;1;FAB. HERRAMIENTAS MANUALES;4
EN EL MUNICIPI;2012;2431;1;FAB. HORMIGONES PREPARADOS;1
EN EL MUNICIPI;2012;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;1
EN EL MUNICIPI;2012;3921;1;FAB. MATERIAL MEDICO-QUIRURGICO;1
EN EL MUNICIPI;2012;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;4
EN EL MUNICIPI;2012;3166;1;FAB. MOBILIARIO METALICO;2
EN EL MUNICIPI;2012;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
EN EL MUNICIPI;2012;465;1;FAB. OBJETOS DIVERSOS DE MADERA;1
EN EL MUNICIPI;2012;4959;1;FAB. OTROS ART. NCOP;1
EN EL MUNICIPI;2012;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;2
EN EL MUNICIPI;2012;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;2012;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;1
EN EL MUNICIPI;2012;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;2012;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
EN EL MUNICIPI;2012;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
EN EL MUNICIPI;2012;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;3
EN EL MUNICIPI;2012;2462;1;FAB. VIDRIO HUECO;3
EN EL MUNICIPI;2012;2463;1;FAB. VIDRIO TECNICO;2
EN EL MUNICIPI;2012;3512;1;FAB.APARATOS TELECOMUNICACION RADIODIF.;1
EN EL MUNICIPI;2012;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
EN EL MUNICIPI;2012;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
EN EL MUNICIPI;2012;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;5
EN EL MUNICIPI;2012;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;1
EN EL MUNICIPI;2012;6521;1;FARMACIAS;10
EN EL MUNICIPI;2012;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
EN EL MUNICIPI;2012;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;1
EN EL MUNICIPI;2012;722;2;GESTORES ADMINISTRATIVOS;3
EN EL MUNICIPI;2012;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;2
EN EL MUNICIPI;2012;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;7
EN EL MUNICIPI;2012;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;2
EN EL MUNICIPI;2012;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;1
EN EL MUNICIPI;2012;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;6
EN EL MUNICIPI;2012;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;2012;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
EN EL MUNICIPI;2012;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
EN EL MUNICIPI;2012;9412;1;HOSPITALES ESPECIALIZADOS;1
EN EL MUNICIPI;2012;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;2012;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
EN EL MUNICIPI;2012;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;5
EN EL MUNICIPI;2012;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;2
EN EL MUNICIPI;2012;412;2;INGENIEROS CAMINOS, CANALES Y PUERTOS;1
EN EL MUNICIPI;2012;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;4
EN EL MUNICIPI;2012;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;1
EN EL MUNICIPI;2012;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;7
EN EL MUNICIPI;2012;422;2;INGENIEROS TEC. OBRAS PUBLICAS;1
EN EL MUNICIPI;2012;023;2;INGENIEROS TECNICOS TOPOGRAFOS;1
EN EL MUNICIPI;2012;213;2;INGENIEROS TELECOMUNICACION;2
EN EL MUNICIPI;2012;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2012;5046;1;INSTALACION APARATOS ELEVADORES;3
EN EL MUNICIPI;2012;5045;1;INSTALACION COCINAS;4
EN EL MUNICIPI;2012;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;5
EN EL MUNICIPI;2012;9671;1;INSTALACIONES DEPORTIVAS;6
EN EL MUNICIPI;2012;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;120
EN EL MUNICIPI;2012;5042;1;INSTALACIONES FONTANERIA;25
EN EL MUNICIPI;2012;5043;1;INSTALACIONES FRIO Y CALOR;33
EN EL MUNICIPI;2012;5044;1;INSTALACIONES PARARRAYOS;1
EN EL MUNICIPI;2012;5047;1;INSTALACIONES TELEFONICAS;14
EN EL MUNICIPI;2012;631;1;INTERMEDIARIOS DEL COMERCIO;18
EN EL MUNICIPI;2012;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;2
EN EL MUNICIPI;2012;032;3;INTERPRETES DE INSTRUMENTOS MUSICALES;1
EN EL MUNICIPI;2012;936;1;INVESTIGACION CIENTIFICA Y TECNICA;4
EN EL MUNICIPI;2012;4911;1;JOYERIA;1
EN EL MUNICIPI;2012;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;15
EN EL MUNICIPI;2012;493;1;LABORATORIOS FOTOGRAFICOS Y CINEMAT.;1
EN EL MUNICIPI;2012;031;3;MAESTROS Y DIRECTORES DE MUSICA;1
EN EL MUNICIPI;2012;887;2;MAQUILLADORES Y ESTETICISTAS;4
EN EL MUNICIPI;2012;9732;1;MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.;1
EN EL MUNICIPI;2012;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;3
EN EL MUNICIPI;2012;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;8
EN EL MUNICIPI;2012;832;2;MEDICOS ESPECIALISTAS;22
EN EL MUNICIPI;2012;831;2;MEDICOS MEDICINA GENERAL;42
EN EL MUNICIPI;2012;5033;1;MONTAJE ESTRUC. METALICAS TTE. Y OBRAS;2
EN EL MUNICIPI;2012;5048;1;MONTAJES METALICOS E INSTALAC. INDUSTR.;7
EN EL MUNICIPI;2012;733;2;NOTARIOS;2
EN EL MUNICIPI;2012;4243;1;OBTENC. AGUARDIENTES COMPUESTOS;1
EN EL MUNICIPI;2012;834;2;ODONTOLOGOS;14
EN EL MUNICIPI;2012;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;10
EN EL MUNICIPI;2012;029;3;OTRAS ACTIV. DEL BAILE  NCOP;1
EN EL MUNICIPI;2012;039;3;OTRAS ACTIV. RELAC. MUSICA  NCOP;4
EN EL MUNICIPI;2012;9697;1;OTRAS MAQUINAS AUTOMATICAS;40
EN EL MUNICIPI;2012;1514;1;OTRAS PRODUCCIONES DE ENERGIA;3
EN EL MUNICIPI;2012;699;1;OTRAS REPARACIONES NCOP;13
EN EL MUNICIPI;2012;9339;1;OTROS ACTIV. ENSEùANZA;7
EN EL MUNICIPI;2012;3169;1;OTROS ART. ACABADOS EN METALES NCOP;10
EN EL MUNICIPI;2012;6732;1;OTROS CAFES Y BARES;70
EN EL MUNICIPI;2012;7549;1;OTROS DEPOSITOS ESPECIALES NCOP;2
EN EL MUNICIPI;2012;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;13
