CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;1998;6176;1;COM.MAY. MAQUINARIA AGRICOLA;2
EN EL MUNICIPI;1998;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;14
EN EL MUNICIPI;1998;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;9
EN EL MUNICIPI;1998;6174;1;COM.MAY. MATERIALES CONSTRUCCION;12
EN EL MUNICIPI;1998;6164;1;COM.MAY. METALES NO FERREOS;2
EN EL MUNICIPI;1998;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;7
EN EL MUNICIPI;1998;6128;1;COM.MAY. PESCADOS;5
EN EL MUNICIPI;1998;6165;1;COM.MAY. PETROLEO Y LUBRICANTES;5
EN EL MUNICIPI;1998;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;20
EN EL MUNICIPI;1998;6127;1;COM.MAY. VINOS Y VINAGRES DEL PAIS;2
EN EL MUNICIPI;1998;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;5
EN EL MUNICIPI;1998;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;11
EN EL MUNICIPI;1998;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;6
EN EL MUNICIPI;1998;6126;1;COM.MAY.BEBIDAS Y TABACO;7
EN EL MUNICIPI;1998;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;5
EN EL MUNICIPI;1998;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;33
EN EL MUNICIPI;1998;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;4
EN EL MUNICIPI;1998;621;1;COM.MAY.CHATARRA Y METALES DESECHO;5
EN EL MUNICIPI;1998;6171;1;COM.MAY.FIBRAS TEXTILES BRUTAS;1
EN EL MUNICIPI;1998;6123;1;COM.MAY.FRUTAS Y VERDURAS;5
EN EL MUNICIPI;1998;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;6
EN EL MUNICIPI;1998;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;58
EN EL MUNICIPI;1998;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;5
EN EL MUNICIPI;1998;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;12
EN EL MUNICIPI;1998;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;3
EN EL MUNICIPI;1998;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;46
EN EL MUNICIPI;1998;622;1;COM.MAY.OTROS PTOS. RECUPERACION;10
EN EL MUNICIPI;1998;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;7
EN EL MUNICIPI;1998;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;5
EN EL MUNICIPI;1998;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;10
EN EL MUNICIPI;1998;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
EN EL MUNICIPI;1998;6169;1;COM.MAY.PTOS.INTERINDUSTRIALES Y QUIMIC.;1
EN EL MUNICIPI;1998;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;4
EN EL MUNICIPI;1998;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;28
EN EL MUNICIPI;1998;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;5
EN EL MUNICIPI;1998;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;20
EN EL MUNICIPI;1998;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;17
EN EL MUNICIPI;1998;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;25
EN EL MUNICIPI;1998;6613;1;COM.MEN.ALMACENES POPULARES;3
EN EL MUNICIPI;1998;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;84
EN EL MUNICIPI;1998;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;33
EN EL MUNICIPI;1998;6649;1;COM.MEN.ART.DIVERSOS EN MAQUINAS;1
EN EL MUNICIPI;1998;6539;1;COM.MEN.ART.HOGAR NCOP;9
EN EL MUNICIPI;1998;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;40
EN EL MUNICIPI;1998;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;93
EN EL MUNICIPI;1998;6432;1;COM.MEN.BACALAO Y SALAZONES;5
EN EL MUNICIPI;1998;6445;1;COM.MEN.BOMBONES Y CARAMELOS;4
EN EL MUNICIPI;1998;6633;1;COM.MEN.CALZADO SIN ESTABLECIMIENTO;3
EN EL MUNICIPI;1998;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;36
EN EL MUNICIPI;1998;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;7
EN EL MUNICIPI;1998;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;4
EN EL MUNICIPI;1998;6424;1;COM.MEN.CARNICERIAS;71
EN EL MUNICIPI;1998;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;21
EN EL MUNICIPI;1998;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;29
EN EL MUNICIPI;1998;6426;1;COM.MEN.CASQUERIAS;3
EN EL MUNICIPI;1998;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
EN EL MUNICIPI;1998;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;9
EN EL MUNICIPI;1998;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;24
EN EL MUNICIPI;1998;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;2
EN EL MUNICIPI;1998;6621;1;COM.MEN.EN ECONOMATOS Y COOP. DE CONSUMO;2
EN EL MUNICIPI;1998;6612;1;COM.MEN.EN HIPERMERCADOS;3
EN EL MUNICIPI;1998;641;1;COM.MEN.FRUTAS,VERDURAS;87
EN EL MUNICIPI;1998;6552;1;COM.MEN.GASES COMBUSTIBLES;2
EN EL MUNICIPI;1998;6611;1;COM.MEN.GRANDES ALMACENES;1
EN EL MUNICIPI;1998;6444;1;COM.MEN.HELADOS;1
EN EL MUNICIPI;1998;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;32
EN EL MUNICIPI;1998;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;38
EN EL MUNICIPI;1998;6513;1;COM.MEN.LENCERIA Y CORSETERIA;25
EN EL MUNICIPI;1998;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;123
EN EL MUNICIPI;1998;6446;1;COM.MEN.MASAS FRITAS;29
EN EL MUNICIPI;1998;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;46
EN EL MUNICIPI;1998;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;36
EN EL MUNICIPI;1998;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);61
EN EL MUNICIPI;1998;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;36
EN EL MUNICIPI;1998;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;17
EN EL MUNICIPI;1998;6599;1;COM.MEN.OTROS PTOS. NCOP;3
EN EL MUNICIPI;1998;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;151
EN EL MUNICIPI;1998;6431;1;COM.MEN.PESCADOS;63
EN EL MUNICIPI;1998;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;24
EN EL MUNICIPI;1998;665;1;COM.MEN.POR CORREO O CATALOGO;2
EN EL MUNICIPI;1998;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;154
EN EL MUNICIPI;1998;6515;1;COM.MEN.PRENDAS ESPECIALES;3
EN EL MUNICIPI;1998;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;75
EN EL MUNICIPI;1998;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;3
EN EL MUNICIPI;1998;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;4
EN EL MUNICIPI;1998;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;144
EN EL MUNICIPI;1998;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;26
EN EL MUNICIPI;1998;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;58
EN EL MUNICIPI;1998;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;21
EN EL MUNICIPI;1998;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;27
EN EL MUNICIPI;1998;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;29
EN EL MUNICIPI;1998;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;17
EN EL MUNICIPI;1998;6591;1;COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.;2
EN EL MUNICIPI;1998;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;45
EN EL MUNICIPI;1998;6598;1;COM.MEN. SEX-SHOP ;1
EN EL MUNICIPI;1998;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;201
EN EL MUNICIPI;1998;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;300
EN EL MUNICIPI;1998;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;13
EN EL MUNICIPI;1998;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;13
EN EL MUNICIPI;1998;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;57
EN EL MUNICIPI;1998;6544;1;COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS;1
EN EL MUNICIPI;1998;6541;1;COM.MEN.VEHICULOS TERRESTRES;57
EN EL MUNICIPI;1998;645;1;COM.MEN.VINOS Y BEBIDAS;5
EN EL MUNICIPI;1998;612;2;CONDUCTORES DE VEHICULOS TERRESTRES;2
EN EL MUNICIPI;1998;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;10
EN EL MUNICIPI;1998;454;1;CONFECC. MEDIDA PRENDAS VESTIR;10
EN EL MUNICIPI;1998;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;7
EN EL MUNICIPI;1998;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;326
EN EL MUNICIPI;1998;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;8
EN EL MUNICIPI;1998;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;7
EN EL MUNICIPI;1998;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;2
EN EL MUNICIPI;1998;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;7
EN EL MUNICIPI;1998;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;2
EN EL MUNICIPI;1998;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;5
EN EL MUNICIPI;1998;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
EN EL MUNICIPI;1998;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;6
EN EL MUNICIPI;1998;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;19
EN EL MUNICIPI;1998;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;2
EN EL MUNICIPI;1998;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;6
EN EL MUNICIPI;1998;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;4
EN EL MUNICIPI;1998;362;1;CONSTRUCC. CARROCERIAS, REMOLQUES...;1
EN EL MUNICIPI;1998;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;6
EN EL MUNICIPI;1998;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;12
EN EL MUNICIPI;1998;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;85
EN EL MUNICIPI;1998;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;3
EN EL MUNICIPI;1998;361;1;CONSTRUCCION DE VEHICULOS AUTOMOVILES;1
EN EL MUNICIPI;1998;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;21
EN EL MUNICIPI;1998;945;1;CONSULTAS Y CLINICAS VETERINARIAS;6
EN EL MUNICIPI;1998;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;8
EN EL MUNICIPI;1998;745;2;CORREDORES DE COMERCIO COLEGIADOS;3
EN EL MUNICIPI;1998;886;2;CRONOMETRADORES;1
EN EL MUNICIPI;1998;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;3
EN EL MUNICIPI;1998;432;2;DECORADORES-DISEùADORES DE INTERIORES;10
EN EL MUNICIPI;1998;431;2;DELINEANTES;12
EN EL MUNICIPI;1998;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;2
EN EL MUNICIPI;1998;7541;1;DEPOSITOS Y ALMACENES GENERALES;2
EN EL MUNICIPI;1998;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;20
EN EL MUNICIPI;1998;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;2
EN EL MUNICIPI;1998;224;2;DIBUJANTES TECNICOS;8
EN EL MUNICIPI;1998;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;4
EN EL MUNICIPI;1998;764;2;DIPLOMADOS EN INFORMATICA;1
EN EL MUNICIPI;1998;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;1998;9621;1;DISTRIBUCION Y VENTA DE PELICULAS;1
EN EL MUNICIPI;1998;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;1998;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;1
EN EL MUNICIPI;1998;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;7
EN EL MUNICIPI;1998;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;21
EN EL MUNICIPI;1998;111;2;DRES.Y LICENCIADOS FISICAS Y GEOLOGICAS;1
EN EL MUNICIPI;1998;741;2;ECONOMISTAS;4
EN EL MUNICIPI;1998;4761;1;EDICION DE LIBROS;2
EN EL MUNICIPI;1998;4762;1;EDICION DE PERIODICOS Y REVISTAS;6
EN EL MUNICIPI;1998;3552;1;EDICION SOPORTES AUDIO,VIDEO,INFORMATICA;1
EN EL MUNICIPI;1998;4231;1;ELAB. CAFE, TE, Y SUCEDANEOS;1
EN EL MUNICIPI;1998;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;17
EN EL MUNICIPI;1998;4233;1;ELAB. PTOS. DIETETICOS Y DE REGIMEN;1
EN EL MUNICIPI;1998;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;1998;9654;1;EMPRESAS DE ESPECTACULOS;4
EN EL MUNICIPI;1998;846;1;EMPRESAS DE ESTUDIO DE MERCADO;2
EN EL MUNICIPI;1998;7515;1;ENGRASE Y LAVADO DE VEHICULOS;10
EN EL MUNICIPI;1998;9331;1;ENSEù. CONDUCCION VEHICULOS;28
EN EL MUNICIPI;1998;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;10
EN EL MUNICIPI;1998;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;38
EN EL MUNICIPI;1998;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;19
EN EL MUNICIPI;1998;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;5
EN EL MUNICIPI;1998;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;5
EN EL MUNICIPI;1998;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;21
EN EL MUNICIPI;1998;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;1
EN EL MUNICIPI;1998;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;9
EN EL MUNICIPI;1998;833;2;ESTOMATOLOGOS;14
EN EL MUNICIPI;1998;9631;1;EXHIBICION PELICULAS CINEMATOGR.Y VIDEOS;2
EN EL MUNICIPI;1998;873;2;EXPENDEDORES NO OFICIALES APUESTAS;2
EN EL MUNICIPI;1998;871;2;EXPENDEDORES OFICIALES LOTERIAS;7
EN EL MUNICIPI;1998;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;19
EN EL MUNICIPI;1998;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;2
EN EL MUNICIPI;1998;2313;1;EXTRACC. ARENAS Y GRAVAS CONSTRUCCION;1
EN EL MUNICIPI;1998;4371;1;FAB. ALFOMBRAS Y TAPICES;1
EN EL MUNICIPI;1998;345;1;FAB. APARATOS ELECTRODOMESTICOS;2
EN EL MUNICIPI;1998;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;8
EN EL MUNICIPI;1998;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;29
EN EL MUNICIPI;1998;3141;1;FAB. ART. CARPINTERIA METALICA;71
EN EL MUNICIPI;1998;4951;1;FAB. ART. ESCRITORIO;4
EN EL MUNICIPI;1998;467;1;FAB. ART. JUNCO, CAùA Y CESTERIA;1
EN EL MUNICIPI;1998;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;4
EN EL MUNICIPI;1998;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;20
EN EL MUNICIPI;1998;2435;1;FAB. ARTICULOS DERIVADOS YESO Y ESCAYOLA;2
EN EL MUNICIPI;1998;2471;1;FAB. ARTICULOS REFRACTARIOS;1
EN EL MUNICIPI;1998;2473;1;FAB. BALDOSAS ESMALTADAS PARA PAVIMENTOS;1
EN EL MUNICIPI;1998;4731;1;FAB. CARTON ONDULADO Y SUS ARTICULOS;2
EN EL MUNICIPI;1998;2537;1;FAB. COLAS Y GELATINAS;3
EN EL MUNICIPI;1998;344;1;FAB. CONTADORES Y APARATOS DE MEDIDA;1
EN EL MUNICIPI;1998;245;1;FAB. DE ABRASIVOS;2
EN EL MUNICIPI;1998;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;1998;464;1;FAB. ENVASES Y EMBALAJES DE MADERA;4
EN EL MUNICIPI;1998;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;3
EN EL MUNICIPI;1998;3142;1;FAB. ESTRUCTURAS METALICAS;8
EN EL MUNICIPI;1998;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;8
EN EL MUNICIPI;1998;3161;1;FAB. HERRAMIENTAS MANUALES;6
EN EL MUNICIPI;1998;2431;1;FAB. HORMIGONES PREPARADOS;4
EN EL MUNICIPI;1998;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
EN EL MUNICIPI;1998;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;3
EN EL MUNICIPI;1998;4941;1;FAB. JUEGOS, JUGUETES Y ART. PUERICULT.;1
EN EL MUNICIPI;1998;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;5
EN EL MUNICIPI;1998;3921;1;FAB. MATERIAL MEDICO-QUIRURGICO;1
EN EL MUNICIPI;1998;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;47
EN EL MUNICIPI;1998;3166;1;FAB. MOBILIARIO METALICO;9
EN EL MUNICIPI;1998;3932;1;FAB. MONTURAS PARA GAFAS (PLASTICO NO);1
EN EL MUNICIPI;1998;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
EN EL MUNICIPI;1998;465;1;FAB. OBJETOS DIVERSOS DE MADERA;14
EN EL MUNICIPI;1998;4819;1;FAB. OTROS ART. CAUCHO NCOP;2
EN EL MUNICIPI;1998;4959;1;FAB. OTROS ART. NCOP;14
EN EL MUNICIPI;1998;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;3
EN EL MUNICIPI;1998;4429;1;FAB. OTROS ARTICULOS DE CUERO NCOP;1
EN EL MUNICIPI;1998;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;1998;4739;1;FAB. OTROS MANIPULADOS PAPEL Y CARTON;2
EN EL MUNICIPI;1998;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;2
EN EL MUNICIPI;1998;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;2
EN EL MUNICIPI;1998;472;1;FAB. PAPEL Y CARTON;1
EN EL MUNICIPI;1998;2533;1;FAB. PINTURAS, BARNICES Y LACAS;3
EN EL MUNICIPI;1998;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;15
EN EL MUNICIPI;1998;4353;1;FAB. PRENDAS INTERIORES PUNTO;1
EN EL MUNICIPI;1998;2514;1;FAB. PRIMERA MATERIAS PLASTICAS;2
EN EL MUNICIPI;1998;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;1998;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;9
EN EL MUNICIPI;1998;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;8
EN EL MUNICIPI;1998;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;4
EN EL MUNICIPI;1998;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;38
EN EL MUNICIPI;1998;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;3
EN EL MUNICIPI;1998;2462;1;FAB. VIDRIO HUECO;2
EN EL MUNICIPI;1998;2463;1;FAB. VIDRIO TECNICO;2
EN EL MUNICIPI;1998;353;1;FAB.APARAT.SEùALIZACION,CONTROL;8
