CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;1999;5023;1;CONSOLID. Y PREP. TERRENOS OBRAS CIVILES;2
EN EL MUNICIPI;1999;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;2
EN EL MUNICIPI;1999;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;2
EN EL MUNICIPI;1999;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;1
EN EL MUNICIPI;1999;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
EN EL MUNICIPI;1999;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;2
EN EL MUNICIPI;1999;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;5
EN EL MUNICIPI;1999;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;2
EN EL MUNICIPI;1999;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;2
EN EL MUNICIPI;1999;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;3
EN EL MUNICIPI;1999;362;1;CONSTRUCC. CARROCERIAS, REMOLQUES...;1
EN EL MUNICIPI;1999;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;6
EN EL MUNICIPI;1999;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;11
EN EL MUNICIPI;1999;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;88
EN EL MUNICIPI;1999;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;2
EN EL MUNICIPI;1999;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;3
EN EL MUNICIPI;1999;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;1
EN EL MUNICIPI;1999;745;2;CORREDORES DE COMERCIO COLEGIADOS;2
EN EL MUNICIPI;1999;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
EN EL MUNICIPI;1999;432;2;DECORADORES-DISEùADORES DE INTERIORES;7
EN EL MUNICIPI;1999;431;2;DELINEANTES;9
EN EL MUNICIPI;1999;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;2
EN EL MUNICIPI;1999;7541;1;DEPOSITOS Y ALMACENES GENERALES;1
EN EL MUNICIPI;1999;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;6
EN EL MUNICIPI;1999;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;2
EN EL MUNICIPI;1999;224;2;DIBUJANTES TECNICOS;5
EN EL MUNICIPI;1999;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;2
EN EL MUNICIPI;1999;764;2;DIPLOMADOS EN INFORMATICA;2
EN EL MUNICIPI;1999;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;1999;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;1999;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;2
EN EL MUNICIPI;1999;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;6
EN EL MUNICIPI;1999;762;2;DOCTORES Y LICENCIADOS INFORMATICA;1
EN EL MUNICIPI;1999;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;9
EN EL MUNICIPI;1999;111;2;DRES.Y LICENCIADOS FISICAS Y GEOLOGICAS;1
EN EL MUNICIPI;1999;741;2;ECONOMISTAS;1
EN EL MUNICIPI;1999;4761;1;EDICION DE LIBROS;3
EN EL MUNICIPI;1999;4762;1;EDICION DE PERIODICOS Y REVISTAS;2
EN EL MUNICIPI;1999;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;6
EN EL MUNICIPI;1999;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;1999;9654;1;EMPRESAS DE ESPECTACULOS;3
EN EL MUNICIPI;1999;846;1;EMPRESAS DE ESTUDIO DE MERCADO;1
EN EL MUNICIPI;1999;7515;1;ENGRASE Y LAVADO DE VEHICULOS;7
EN EL MUNICIPI;1999;9313;1;ENSEÑANZA BACHILLERATO,ORIENTA.UNIV,FP;2
EN EL MUNICIPI;1999;9312;1;ENSEÑANZA EDUCACION BASICA PRIMARIA,SEC;12
EN EL MUNICIPI;1999;9331;1;ENSEù. CONDUCCION VEHICULOS;6
EN EL MUNICIPI;1999;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;6
EN EL MUNICIPI;1999;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;4
EN EL MUNICIPI;1999;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
EN EL MUNICIPI;1999;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;5
EN EL MUNICIPI;1999;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;2
EN EL MUNICIPI;1999;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;10
EN EL MUNICIPI;1999;833;2;ESTOMATOLOGOS;3
EN EL MUNICIPI;1999;873;2;EXPENDEDORES NO OFICIALES APUESTAS;1
EN EL MUNICIPI;1999;871;2;EXPENDEDORES OFICIALES LOTERIAS;5
EN EL MUNICIPI;1999;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;8
EN EL MUNICIPI;1999;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;3
EN EL MUNICIPI;1999;2313;1;EXTRACC. ARENAS Y GRAVAS CONSTRUCCION;1
EN EL MUNICIPI;1999;345;1;FAB. APARATOS ELECTRODOMESTICOS;1
EN EL MUNICIPI;1999;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;2
EN EL MUNICIPI;1999;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;10
EN EL MUNICIPI;1999;3141;1;FAB. ART. CARPINTERIA METALICA;23
EN EL MUNICIPI;1999;4951;1;FAB. ART. ESCRITORIO;1
EN EL MUNICIPI;1999;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;2
EN EL MUNICIPI;1999;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;14
EN EL MUNICIPI;1999;2473;1;FAB. BALDOSAS ESMALTADAS PARA PAVIMENTOS;1
EN EL MUNICIPI;1999;2537;1;FAB. COLAS Y GELATINAS;2
EN EL MUNICIPI;1999;344;1;FAB. CONTADORES Y APARATOS DE MEDIDA;1
EN EL MUNICIPI;1999;245;1;FAB. DE ABRASIVOS;2
EN EL MUNICIPI;1999;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;1999;464;1;FAB. ENVASES Y EMBALAJES DE MADERA;1
EN EL MUNICIPI;1999;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;2
EN EL MUNICIPI;1999;3142;1;FAB. ESTRUCTURAS METALICAS;5
EN EL MUNICIPI;1999;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;3
EN EL MUNICIPI;1999;3161;1;FAB. HERRAMIENTAS MANUALES;5
EN EL MUNICIPI;1999;2431;1;FAB. HORMIGONES PREPARADOS;4
EN EL MUNICIPI;1999;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
EN EL MUNICIPI;1999;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;1
EN EL MUNICIPI;1999;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;2
EN EL MUNICIPI;1999;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;7
EN EL MUNICIPI;1999;3166;1;FAB. MOBILIARIO METALICO;4
EN EL MUNICIPI;1999;465;1;FAB. OBJETOS DIVERSOS DE MADERA;8
EN EL MUNICIPI;1999;4959;1;FAB. OTROS ART. NCOP;4
EN EL MUNICIPI;1999;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;2
EN EL MUNICIPI;1999;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;1999;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;2
EN EL MUNICIPI;1999;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;2
EN EL MUNICIPI;1999;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
EN EL MUNICIPI;1999;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;4
EN EL MUNICIPI;1999;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;1999;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;2
EN EL MUNICIPI;1999;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;2
EN EL MUNICIPI;1999;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
EN EL MUNICIPI;1999;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;11
EN EL MUNICIPI;1999;2462;1;FAB. VIDRIO HUECO;3
EN EL MUNICIPI;1999;2463;1;FAB. VIDRIO TECNICO;2
EN EL MUNICIPI;1999;3512;1;FAB.APARATOS TELECOMUNICACION RADIODIF.;1
EN EL MUNICIPI;1999;353;1;FAB.APARAT.SEùALIZACION,CONTROL;2
EN EL MUNICIPI;1999;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;1
EN EL MUNICIPI;1999;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
EN EL MUNICIPI;1999;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
EN EL MUNICIPI;1999;391;1;FAB.INSTRUM. PRECISION,MEDIDA,CONTROL;1
EN EL MUNICIPI;1999;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;6
EN EL MUNICIPI;1999;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;3
EN EL MUNICIPI;1999;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
EN EL MUNICIPI;1999;6521;1;FARMACIAS;13
EN EL MUNICIPI;1999;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
EN EL MUNICIPI;1999;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;2
EN EL MUNICIPI;1999;3112;1;FUNDICION PIEZAS METALES NO FERREOS;1
EN EL MUNICIPI;1999;722;2;GESTORES ADMINISTRATIVOS;2
EN EL MUNICIPI;1999;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;3
EN EL MUNICIPI;1999;726;2;GRADUADOS SOCIALES;3
EN EL MUNICIPI;1999;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;11
EN EL MUNICIPI;1999;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
EN EL MUNICIPI;1999;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;1
EN EL MUNICIPI;1999;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;6
EN EL MUNICIPI;1999;882;2;GUIAS DE TURISMO;1
EN EL MUNICIPI;1999;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;1999;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;2
EN EL MUNICIPI;1999;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
EN EL MUNICIPI;1999;683;1;HOSPEDAJES EN FONDAS Y CASAS HUESPEDES;1
EN EL MUNICIPI;1999;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;1999;4192;1;INDUST. BOLLERIA Y PASTELERIA;5
EN EL MUNICIPI;1999;4193;1;INDUST. ELABORACION MASAS FRITAS;4
EN EL MUNICIPI;1999;433;1;INDUSTRIA DE LA SEDA NATURAL;1
EN EL MUNICIPI;1999;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
EN EL MUNICIPI;1999;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;3
EN EL MUNICIPI;1999;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;6
EN EL MUNICIPI;1999;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;3
EN EL MUNICIPI;1999;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;14
EN EL MUNICIPI;1999;222;2;INGENIEROS TEC. TELECOMUNICACIONES;1
EN EL MUNICIPI;1999;213;2;INGENIEROS TELECOMUNICACION;2
EN EL MUNICIPI;1999;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;1999;5046;1;INSTALACION APARATOS ELEVADORES;3
